Filename,text,scores,Category
Test1122.jpg,Lesher author of Fair Plays How LGBT Athletes are Claiming their itful Place in Sports defied the notion that sports are inheresithy homophobic Part of what is keeping gay athletes closeted Zeigter sad bs the hyper heterosenism that exists in locker rooms Negative talk about ay people is not the issue Instead it s the demeaning talk about women,"{'neg': 0.104, 'neu': 0.829, 'pos': 0.066, 'compound': -0.5423}",Negative
Test113.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test114.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1161.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test117.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test119.jpg,Verizon LTE 10 47 AM 34 x 168 I ve said towards gays and for that matter anyone was young ignorant stupid and in a bad place I ve moved on and learned from my mistakes and am so truly sorry to anyone have offended have nothing against anyone or anything that promotes equality Sorry again 9 Ga QIWJEWRITIY Uy 1 OyP AJS DPFIGIH JP KP L Sf ZXCVBNM 123 GO space,"{'neg': 0.167, 'neu': 0.695, 'pos': 0.138, 'compound': -0.2194}",Negative
Test1199.jpg,Do you realize what you say when you say hat s so gay The way gay is used now a days has a negative connotation Which it should not means brightly colored happy and or homosexual WEAK BOGUS RIDICULOUS FRIVOLOUS CHILDISH ABSURD AWKWARD CHOOSE A WORD WHICH MEANS WHAT YOU MEAN TO SAY ITS ONLY THE SMART THING TO DO rf te,"{'neg': 0.221, 'neu': 0.682, 'pos': 0.097, 'compound': -0.8426}",Negative
Test122.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1229.jpg,From the time was a kid have never S been able to understand attacks upon the gay community There are so many qualities that make up a human being by the time get through with all the things that really admire about people what they do with their private parts is probably so low on the list that it is irrelevant Sem Nite Lt Mecca,"{'neg': 0.072, 'neu': 0.844, 'pos': 0.084, 'compound': 0.2386}",Negative
Test1240.jpg,As long as antl gay legistation Seabed Pee eae i err ocsetonpetaal Paine ts cated erty,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test125.jpg,ICO LCR Ta,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test126.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1271.jpg,Ea LN UVR AaB Ha rN oe itt Tey en ECLA Wie,"{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.34}",Positive
Test1279.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test128.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test129.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1290.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test131.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test132.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test133.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test134.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test135.jpg,So you oppose gay rights because of the Bible Unless you also try to outlaw Shrimp cocktails Lev 44 9 Cursing Lev 24 16 Women s jeans Deut 22 5 Arrogance Prov 16 5 Lying Prov 42 22 Bacon Lev 14 7 Adultery Deut 22 23 Working on Sunday Num 15 32 please shut the hell uel facebook comthereprimandproject,"{'neg': 0.191, 'neu': 0.771, 'pos': 0.039, 'compound': -0.8779}",Negative
Test1353.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1359.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test136.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test140.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test141.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test143.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test144.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test145.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test149.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test151.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test152.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test154.jpg,Few Say eing LGNT 164 Negative Factorin Their tite suasjeg Hide raster ean me neta pity mening Puaien ne aor nvr z a Beene Ey rexuitinon en we,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.765}",Negative
Test158.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test160.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test161.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1615.jpg,Senet ae eee eee pereaeieyy eave erred Paneer penne sy ere iene reetey tenet ante evan or renner Ppaeee errr ais enretpee heey Cerny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test162.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1620.jpg,IN THE ne Hpirlange,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1634.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test164.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1644.jpg,wish more teachers could elaborate on it LGBTQ topics and talk about it more instead of like two sentences and then dismiss the subject ELAINA in What Do You Know Six to Twelve Year Olds Talk About LGBTQ Topics A Welcoming Schools Film,"{'neg': 0.0, 'neu': 0.799, 'pos': 0.201, 'compound': 0.8207}",Positive
Test165.jpg,es pea Diese tly Ba a RCO a Godt,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.4939}",Random
Test166.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test168.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1717.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test172.jpg,So you oppose gay rights because of the Bible Unless you also try to outlaw Sirimp cocktails Nov 11 9 Cursing Lev 24st owen eats Deut 2 5 arrosance Prov hala Prov ea vacatory Dut Works on Sunday ike 15 32 please shut the hell up j,"{'neg': 0.097, 'neu': 0.857, 'pos': 0.046, 'compound': -0.5562}",Negative
Test1724.jpg,tf oth ea tre vo in flieir aa ite Retitans Evite i,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test173.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1743.jpg,She lust bep staring at her she lamented Lite won t even there The trouble with lexblan love triangles Is you con t tell which she and which er ae re talting abou Molly Ringe,"{'neg': 0.134, 'neu': 0.762, 'pos': 0.103, 'compound': 0.1179}",Positive
Test176.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1767.jpg,Sse LL PUTS aU SOUL MM LL Tar ANG LALAKI MAGSUOT NG PANLALAKI THAT S WHAT BELIEVE,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1776.jpg,Of course gay men dress well They didn t ioc ue md ete lcm sae Ub a eX 2 Being Gay Proud Quotes z www geckoandfly com,"{'neg': 0.0, 'neu': 0.828, 'pos': 0.172, 'compound': 0.6369}",Positive
Test1785.jpg,To be afraid is to behave as if the truth were not true BAYARD RUSTIN,"{'neg': 0.132, 'neu': 0.737, 'pos': 0.13, 'compound': -0.0083}",Negative
Test1788.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test179.jpg,etiarerne estore topiary sn ee ne he at ert sree Sette etoe i ny 30 pt gt sb ye my bit eh ver,"{'neg': 0.0, 'neu': 0.913, 'pos': 0.087, 'compound': 0.2732}",Positive
Test180.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1803.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test181.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1818.jpg,Thayte pushiog me fo de Howordd Howards 6 ftend mado me wach the Liston Lowe Correction on bes i Of Gich gat eo 04 of hovel Seiten,"{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.128}",Positive
Test183.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1837.jpg,Bua TS Prac ars,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1856.jpg,It s funny how we know gay people exist and we don t have proof of God but we deny gay people basic human rights because it might piss off God ce Being Gay Proud Quotes OLE RAO LOCHLIEN RCCL 1 e Ta aC SS a i a,"{'neg': 0.115, 'neu': 0.708, 'pos': 0.178, 'compound': 0.3919}",Positive
Test187.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1872.jpg,Being gay is like being left handed Some people are most people aren t and nobody really knows why It s not right or wrong eS Umea enses ey 2 Being Gay Proud Quotes www geckoandfly com,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.7994}",Positive
Test188.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1884.jpg,a ludicrous naive 7 frivolous irrational interesting curious eccentric bogus weak foolish goofy insipid absurd ridiculous patie annoying asinine yesterday surreal wacky,"{'neg': 0.547, 'neu': 0.32, 'pos': 0.133, 'compound': -0.9259}",Negative
Test1885.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1889.jpg,1 teachers,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1902.jpg,Snead ae epee ted an alien from outer space tts funny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Positive
Test191.jpg,JasonJ jaybs121 4 Added Me Everyone add my new Snapchat or comment names below I ll be posting positive quotes every day Igbtpride loveislove lgbt trans transmatter transgender transgirl transmale lesbian lesbiansex gaypride gay bi bisexualpride bisexual bipride asexual asexualpride pansexualpride pansexual protecttranskids pride swag ftm mitf,"{'neg': 0.0, 'neu': 0.885, 'pos': 0.115, 'compound': 0.7184}",Positive
Test192.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1923.jpg,CaaS I THRIVING SOME ACTIVISTS BELIEVE THE RECENT RISEIN HOMOPHOBIC Pena ra a ea aT BHAA SAS Mh,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1934.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test194.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1954.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test198.jpg,Anti LGBT States that have laws restricting teachers and staff from talking about LGBT issues at school Alabama Arizona Loutsiana Mississippt Oklahoma South Carolina Texas Utah,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.3818}",Negative
Test1992.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2007.jpg,We are powerful because we have survived AUDRE LORDE,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}",Positive
Test201.jpg,rio Prenities Added Me Eveeyare 263 ey te reamies bebow 12 ba posting ve atin weer ay pte lovee ttre srotle nampa ee aramale astann lectisrass gayseite gay tt tesenutotedy Boru Basie tara atarangrge amon parser rotectvarshida pride eng ht,"{'neg': 0.0, 'neu': 0.937, 'pos': 0.063, 'compound': 0.4003}",Positive
Test204.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2049.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test206.jpg,Google ede verses against bible vorsos agonal homosannality bbie verses agains abortion bbie verses against gay marriage bia vorses against tattoos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2068.jpg,TAM aoe Von tee a ae aM T9178 CL yt as,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test209.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test211.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2114.jpg,eens ener arate hen ae Soper ee an,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test212.jpg,ae,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test213.jpg,a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test216.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test218.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2209.jpg,Gere te Doe etal eae b eeketiaceliae Bebe Ceti ae eed a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test221.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2235.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test225.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test227.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test228.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2280.jpg,Ba A ie PS f oe a Eo c Caacns TOE Gi a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test230.jpg,Top Pro Con Quotes,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}",Positive
Test2309.jpg,CG Find out who you are and be that person That s what your soul was put on this earth to be Find that truth live that truth and everything else ZINE lt,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.5574}",Positive
Test231.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test232.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test233.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test234.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test236.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test237.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2371.jpg,When people ask what I see in you T just smile and look away because I m afraid if they knew they d fall in love with you too,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.7717}",Positive
Test238.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test239.jpg,learned this the hard way You either say how you feel and fuck it up or say nothing and let it fuck you up instead,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.8126}",Negative
Test240.jpg,e eee cent cate tmen TRS aot ee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2411.jpg,bY aa WE WON T HAVE TO COME 4 iter,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Positive
Test242.jpg,learned this the hard way You either say how you feel and fuck it up or say nothing and let it fuck you up instead,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.8126}",Negative
Test2424.jpg,not dyad of co chit,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test243.jpg,LGBTQ FREEDOM ET AN East,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.7125}",Positive
Test2434.jpg,ee NOW THE MANU SAMHITA IT 1S CLEARLY STATED THATANOMAN SHOULD NOT BE CIVEN FREEDOM THAT DOES NOT MEAN THAT WOMEN ARE TOBE WEPTAS SLAVES BUT THEY ARE LINE CHILDREN THE DEMONS HAVE NOW NEGLECTEO SUCH INJUNCTIONS AND THEY THINK THAT WOMEN SHOULD BE CIVEN AS MUCH FREEDOM AS MEN A C muurrvpountagwawiPaunavenn,"{'neg': 0.041, 'neu': 0.806, 'pos': 0.153, 'compound': 0.8253}",Positive
Test244.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test245.jpg,Anti Bullying States that have laws prohibiting bullying of students on the bases of sexual orientation and gender identity Arkansas California Cotorado Connecticut Mlinois towa Maine Maryland Massachusetts Minnesota Nevada New Hampshire New Jersey New York North Carotina Oregon a Rhode Istand Vermont Washington Washington OC,"{'neg': 0.081, 'neu': 0.919, 'pos': 0.0, 'compound': -0.5994}",Negative
Test2455.jpg,mee ren a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test249.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test250.jpg,WWW GDBLOG NET,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2590.jpg,Peseta Mocorrnra TCH,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2616.jpg,Tobe ofraid is ROT Vers TEI Geiswete,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2648.jpg,Lt eh Pei takes 4 Oks,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2650.jpg,I dort support gay marrioge despite being a Conservative support gay marriage because Im a Conservative ed Carer ean r tester,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.6597}",Positive
Test2743.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2791.jpg,Zeigler author of Fair Play How LGBT Athletes are Claiming their Rightful Place in Sports defied the notion that sports are inherently homophobic Part of what is keeping gay athletes closeted Zeigler said is the hyper heterosexism that exists in locker rooms Negative talk about gay people is not the issue Instead it s the demeaning talk about women,"{'neg': 0.058, 'neu': 0.868, 'pos': 0.074, 'compound': 0.0}",Random
Test2792.jpg,think Jesus was a compassionate Ey Tete ch dio understood human problems On the Cer mR ele CRU R LT crucified him Jesus wanted us to be eNiU yal Rieti a lens tl PE Con Ces Aa act a gay woman in the Middle East you re as good as dead Later Bi,"{'neg': 0.045, 'neu': 0.853, 'pos': 0.102, 'compound': 0.5267}",Negative
Test2870.jpg,Wa te e Me lleh ea eld aa brinele eo tael ome an alien from outer space its funny eM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Positive
Test2959.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2962.jpg,ONE LTV G Chu LN NEB eve Bi,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2977.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3024.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3030.jpg,Onstage I am a devil But I m hardly a social reject eee Mercary ff,"{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.4215}",Negative
Test3118.jpg,et ey Un AND LOVE WHO YOU WANT ire,"{'neg': 0.0, 'neu': 0.501, 'pos': 0.499, 'compound': 0.7885}",Positive
Test3130.jpg,fos ites Cer ina is Sie tet eal leeaeh ro Ral ect ie pteiee Eero een you canbe Mica ecu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3159.jpg,GAY CULTURE IS SURVIVING AND THRIVING SOME ACTIVISTS BELIEVE THE RECENT RISE IN HOMOPHOSIC VIOLENCE MIGHT BE A GAUGE OF THE SUCCESS OF POSITIVE GAY IMAGES,"{'neg': 0.122, 'neu': 0.582, 'pos': 0.296, 'compound': 0.7824}",Positive
Test3177.jpg,OYE NAL anna a ALlaattg,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3246.jpg,LOVE Cove,"{'neg': 0.0, 'neu': 0.288, 'pos': 0.712, 'compound': 0.7125}",Positive
Test3265.jpg,Alot of parents will CORUM A kids except let them eM sca ce Being Gay Proud Quotes OLX 20 LHI H AD Cal,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.4767}",Positive
Test3277.jpg,4 tee seat cee ics Seen was put on this earth Pe aang ae Rete as Ce at Ca peer y ui 9 re 99,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3294.jpg,ae evista Core,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3360.jpg,evict Ben ee alicestcat ea Zi a lew fares,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3512.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3525.jpg,Do you realize what you say when you sa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test353.jpg,Whatis straight A dine can be straight ora street hut the huniva heart oh 10 dt scurvedlikea road through mountalns Giereerng te TIANISSIE SuIULAASIS,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7269}",Positive
Test3566.jpg,Onstage Lam a devil But tin hanilya Peri ote J aad SS Sh c,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",Negative
Test360.jpg,Rate ead Ponce aang Celt that many gay men both HIV Poe eu Po Ud rT Cee etd ets ro,"{'neg': 0.159, 'neu': 0.841, 'pos': 0.0, 'compound': -0.5574}",Negative
Test3625.jpg,Bh lees BS ms Sr 2 3 St RSE sai ee RT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3706.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test372.jpg,GAY CULTURE IS SURVIVING AND THRIVING SOME ACTIVISTS BELIEVE THE RECENT RISE IN HOMOPHOBIC VIOLENCE MIGHT BE A GAUGE OF THE SUCCESS OF POSITIVE GAY IMAGES Lance Loup GuotePixel con,"{'neg': 0.114, 'neu': 0.611, 'pos': 0.275, 'compound': 0.7824}",Positive
Test374.jpg,Ce uated Ce dita da goles Pred ilies d SS hated ating a donut when pert om,"{'neg': 0.198, 'neu': 0.802, 'pos': 0.0, 'compound': -0.6369}",Negative
Test3749.jpg,TAT BEAUTIFUL AAA ied nO ariAa UH aan,"{'neg': 0.171, 'neu': 0.468, 'pos': 0.361, 'compound': 0.5319}",Positive
Test3750.jpg,TE Hotty Potter PU es A NUT OO trae ae kecra,"{'neg': 0.221, 'neu': 0.779, 'pos': 0.0, 'compound': -0.4278}",Negative
Test378.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3789.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3798.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
