Filename,text,scores,Category
Test1229.jpg,ema tt el a kid have never been able to understand attacks upon the gay community There are so many qualities that make up a human being by the time get through with all the things that really admire about people what they do with their private parts is probably so low on the list that it is irrelevant ee Lm Celi tite Lt eens 7 SY,"{'neg': 0.072, 'neu': 0.884, 'pos': 0.043, 'compound': -0.3068}",Negative
Test1240.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test125.jpg,BITCH GHETTO ILLEGAL ALIEN NO HOMO RETARDED LAME THAT S SO GAY WHORE HO SLUT rs err a,"{'neg': 0.543, 'neu': 0.355, 'pos': 0.102, 'compound': -0.9526}",Negative
Test126.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1271.jpg,A MARRIAGE HAS UL aa B a AND A WOMAN ait,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1279.jpg,notepad ht beatae Slant i,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test128.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test129.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1290.jpg,Ae ay ri,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test131.jpg,a,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test132.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test133.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test134.jpg,oer,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test135.jpg,So you oppose gay rights because of the Bible Unless you also try to outlaw Shriwe cocktails Lev 14 9 Cursing Lev 24 16 Women s jeans Deut 22 5 Arrogance Prov 16 5 Lying Prov 12 22 Bacon Lev 11 7 Adultery Deut 22 23 Working on Sunday Num 15 32 please shut the hell up,"{'neg': 0.202, 'neu': 0.759, 'pos': 0.04, 'compound': -0.8858}",Negative
Test1353.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1359.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test136.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test140.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test141.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test143.jpg,oa,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test144.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test145.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test149.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test151.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test152.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test154.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test158.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test160.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test161.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1615.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test162.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1620.jpg,LOVE IS TOO BEA TO BE HIDD IN THE CLO ice,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.7125}",Positive
Test1634.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test164.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1644.jpg,wish more teachers could elaborate on it LGBTQ topics and talk about it more instead of like two sentences and then dismiss the subject ELAINA,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.6872}",Positive
Test165.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test166.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test168.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1717.jpg,Pam Ge Bran OG,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test172.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1724.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test173.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1743.jpg,she lamented Une wou even there The trovbte with lesbian love tangles is you tel which a Moly 3 i FN,"{'neg': 0.084, 'neu': 0.769, 'pos': 0.147, 'compound': 0.4215}",Positive
Test176.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1767.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1776.jpg,Of course gay men dress well They didn t Sesriem cay the closet doing nothing 2 Being Gay Proud Quotes www geckoandfly com,"{'neg': 0.0, 'neu': 0.802, 'pos': 0.198, 'compound': 0.6369}",Positive
Test1785.jpg,To be afraid is to behave as if the truth were not true Tee eee,"{'neg': 0.132, 'neu': 0.737, 'pos': 0.13, 'compound': -0.0083}",Negative
Test1788.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test179.jpg,eer et en ee ee Sn ee nm heen dy tne ny te ate,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test180.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1803.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test181.jpg,peu,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1818.jpg,pee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test183.jpg,iD of Ege GES,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1837.jpg,4 Ree,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1856.jpg,It s funny how we know gay eee ee cm eR keg h have proof of God but we eee Wm eee eM evict human rights because it might piss off God te Being Gay Proud Quotes www geckoandfly com ae J,"{'neg': 0.068, 'neu': 0.733, 'pos': 0.199, 'compound': 0.6956}",Positive
Test187.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1872.jpg,Being gay is like being left handed Some people are most people aren t Fleteeee ares VE Ces why It s not right or wrong it s just the way things are ct Being Gay Proud Quotes www geckoandfly com ae iS lUC ae h oe l wl lO CC ee Se,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8149}",Positive
Test188.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1884.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1885.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1889.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1902.jpg,ee eo fo I,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test191.jpg,JasonJ jaybs121 4 Added Me Everyone add my new Snapchat or comment names below I ll be posting positive quotes every day Igbtpride loveislove Igbt trans transmatter transgender transgirl transmale lesbian lesbiansex gaypride gay bi bisexualpride bisexual bipride asexual asexualpride pansexualpride pansexual protecttranskids pride swag ftm mtf,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.7184}",Positive
Test192.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1923.jpg,en,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1934.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test194.jpg,T,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test1954.jpg,Bo BM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test198.jpg,Anti LGBT States that have laws restricting teachers and staff from talking about LGBT issues at school Alabama Astzona Louisiana Mississipps South Carotina Texas,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.3818}",Negative
Test1992.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2007.jpg,We are powerful because we have survived AUDRE LORDE,"{'neg': 0.0, 'neu': 0.534, 'pos': 0.466, 'compound': 0.7269}",Positive
Test201.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test204.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2049.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test206.jpg,owe verves agers Se ees age Nomenencety bbe verses agarat abortion bbe verses agarst gay marriage bese verses agers tenoos,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2068.jpg,ee Che oe ay ei 02h,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test209.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test211.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2114.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test212.jpg,i ey wd 5,"{'neg': 0.0, 'neu': 0.448, 'pos': 0.552, 'compound': 0.5719}",Positive
Test213.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test216.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test218.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2209.jpg,a Lololebabtiebebee aden Sil dpkenbarladdvalioe ale ee eee ord,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test221.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2235.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test225.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test227.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test228.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2280.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test230.jpg,Top Pro Con Quotes,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.2023}",Positive
Test2309.jpg,6G Find out who you are and be that person That s what your soul was put on this earth to be Find that truth live that truth and everything else N71 Covel g a ee Ellen Pl J 99,"{'neg': 0.0, 'neu': 0.892, 'pos': 0.108, 'compound': 0.5574}",Positive
Test231.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test232.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test233.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test234.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test236.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test237.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2371.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test238.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test239.jpg,learned this the hard way You either say how you feel and fuck it up or say nothing and let it fuck you up instead,"{'neg': 0.276, 'neu': 0.724, 'pos': 0.0, 'compound': -0.8126}",Negative
Test240.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2411.jpg,DAY md ee OME OUT OF THE CLO WE LL JU 4 WE ARE I AND THAT ALL THAT MA aha ol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test242.jpg,learned this the hard way You either say how you feel and foc,"{'neg': 0.104, 'neu': 0.896, 'pos': 0.0, 'compound': -0.1027}",Negative
Test2424.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test243.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2434.jpg,So 8 THE MAN SAMITA FT CLEARLY STATED THAT A WOMAS SROULD AQT BE GIVES FRLEDOM THAT BOS NOT MLAS THAT WOME ARE TO Bt OPT AS SLAVES UT THEY ARE URE CHRLDRE Tat DEMONS RAT NOW NECLICTED SUCH JUNCTIONS AND TICY THINK TRAT WOMEN SROULD OE COVEN AS MUCH FREKDOM AS WER,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.7925}",Positive
Test244.jpg,ibd,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test245.jpg,Anti Bullying States that have laws prohibiting bullying of students on the bases of sexual orientation and gender identity ape a aw Rhode Isiand i fi Washington OC,"{'neg': 0.119, 'neu': 0.881, 'pos': 0.0, 'compound': -0.5994}",Negative
Test2455.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test249.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test250.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2590.jpg,A Cee ed ee,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2616.jpg,Ay Ce Deon,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2648.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2650.jpg,5 det mappert gay marriage arroee beg Cornervative Vlgwert poy marrage Cornea oor,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2743.jpg,iebidnedenmatotadied a erent Seclehtragheheednpatiodatel ens a tt ed ee tinted Sealand aeiiee tie Sow ae,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2791.jpg,Zeigler author of Fair Play How LGBT Athletes are Claiming their Rightful Place in Sports defied the notion that sports are inherently homophobic Part of what is keeping gay athletes closeted Zeigler said is the hyper heterosexism that exists in locker rooms Negative talk about gay people is not the issue Instead it s the demeaning talk about women,"{'neg': 0.058, 'neu': 0.868, 'pos': 0.074, 'compound': 0.0}",Random
Test2792.jpg,Se ee eee super intelligent gay man who Pee aes mend cross he forgave the people who ere ea loving and forgiving don t know Mn en Sit Pee a ase you re as good as dead fae,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.9022}",Positive
Test2870.jpg,Wee ee Le a OEE tke ee an alien from outer space its funny,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Positive
Test2959.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2962.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test2977.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3024.jpg,Seen Leaner eran Denil bee Leh ieee inal bi a eral Dieta lente in Laine CT atest Ce tet eee Tol tr tr ed,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3030.jpg,Onstage am a devil But I m hardly a social reject lee aa oe,"{'neg': 0.172, 'neu': 0.828, 'pos': 0.0, 'compound': -0.4019}",Negative
Test3118.jpg,KEEP CALM AND LOVE WHO YOU WANT Yai Vangor,"{'neg': 0.0, 'neu': 0.375, 'pos': 0.625, 'compound': 0.875}",Positive
Test3130.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3159.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3177.jpg,POO Yr TS aA nn ree Ae rN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3246.jpg,LOVE SFO C ve,"{'neg': 0.0, 'neu': 0.288, 'pos': 0.712, 'compound': 0.7125}",Positive
Test3265.jpg,Alot of parents will OO ame kids except let them ee cits oy C2 Being Gay Proud Quotes Re TA CL lll OO ee eee ee ee,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.4767}",Positive
Test3277.jpg,ER Saad ey 39,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3294.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3360.jpg,Cade Facey od will mover aed oan be Cae,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3512.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3525.jpg,De you realize what you say when you sa Miaele eon lo 4,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test353.jpg,What te straight dime cc be straight ws street bet the Prema Be ae tebe gee Ms carved theo reed through,"{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.4215}",Positive
Test3566.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test360.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3625.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3706.jpg,soul with the same egoless humility geap gt trey arena in this world or the next love will find you attend you as SS You,"{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.743}",Positive
Test372.jpg,GAY CULTURE IS SURVIVING eee eee ACTIVISTS BELIEVE RECENT RISE IN HOMOPHOBIC VIOLENCE MIGHT BE A GAUGE OF THE SUCCESS OF POSITIVE GAY IMAGES Quoter inel com,"{'neg': 0.122, 'neu': 0.582, 'pos': 0.296, 'compound': 0.7824}",Positive
Test374.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3749.jpg,UAVs eA ne VOM eiDbEN in tet,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3750.jpg,a a Od Le de UL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test378.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3789.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3798.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3827.jpg,Sree eRe Regi and it is not a sin Stop using God to justify your prejudice Religion is about loving one FU mM CUM Cee mee isd sie ley Cem Cod Ce tT Being Gay Proud Quotes www geckoandfly com i 6OC 62 i mr,"{'neg': 0.142, 'neu': 0.633, 'pos': 0.226, 'compound': 0.4903}",Positive
Test3863.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3864.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3893.jpg,W you re not out and proud you re freasing out on the best month of the year Don t spend another year fading in a closet of fear and shame You don have forever you deserve be or and your tribe is waiting to weicome you home bones a oe,"{'neg': 0.155, 'neu': 0.771, 'pos': 0.074, 'compound': -0.5653}",Negative
Test3934.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test396.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test397.jpg,ye d 5 Back then my denial was both active Ss and passive Caught shadowboxing my subconscious I was determined to dodge the danger of my natural desires,"{'neg': 0.088, 'neu': 0.67, 'pos': 0.242, 'compound': 0.6124}",Positive
Test3975.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test3985.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test400.jpg,Being gay is like being left handed Some people are most people aren t Fleteeee ares VE Ces why It s not right or wrong it s just the way things are ct Being Gay Proud Quotes www geckoandfly com ae iS lUC ae h oe l wl lO CC ee Se,"{'neg': 0.0, 'neu': 0.842, 'pos': 0.158, 'compound': 0.8149}",Positive
Test417.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test422.jpg,SOUNDS GAY ee IPM IN,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",Random
Test440.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test449.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test482.jpg,We are legal In all fifty states,"{'neg': 0.0, 'neu': 0.692, 'pos': 0.308, 'compound': 0.3956}",Positive
Test489.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test490.jpg,,"{'neg': 0.0, 'neu': 0.0, 'pos': 0.0, 'compound': 0.0}",Random
Test498.jpg,eae ee eis else s marriage is against your religion is like being FANUC ecw eg eae ea you re on a diet C2 Being Gay Proud Quotes www geckoandfly com ain 6 hf ave Wi i,"{'neg': 0.0, 'neu': 0.859, 'pos': 0.141, 'compound': 0.6808}",Positive
